,twz_2_probe_0.1_mol_5.5_x,twz_2_probe_0.1_mol_5.5_y,twz_3_probe_0.1_mol_5.5_x,twz_3_probe_0.1_mol_5.5_y,twz_4_probe_0.1_mol_5.5_x,twz_4_probe_0.1_mol_5.5_y,twz_5_probe_0.1_mol_5.5_x,twz_5_probe_0.1_mol_5.5_y,twz_6_probe_0.1_mol_5.5_x,twz_6_probe_0.1_mol_5.5_y,twz_7_probe_0.1_mol_5.5_x,twz_7_probe_0.1_mol_5.5_y,twz_2_probe_3_mol_5.5_x,twz_2_probe_3_mol_5.5_y,twz_3_probe_3_mol_5.5_x,twz_3_probe_3_mol_5.5_y,twz_4_probe_3_mol_5.5_x,twz_4_probe_3_mol_5.5_y,twz_5_probe_3_mol_5.5_x,twz_5_probe_3_mol_5.5_y,twz_6_probe_3_mol_5.5_x,twz_6_probe_3_mol_5.5_y,twz_7_probe_3_mol_5.5_x,twz_7_probe_3_mol_5.5_y,twz_2_probe_6_mol_5.5_x,twz_2_probe_6_mol_5.5_y,twz_3_probe_6_mol_5.5_x,twz_3_probe_6_mol_5.5_y,twz_4_probe_6_mol_5.5_x,twz_4_probe_6_mol_5.5_y,twz_5_probe_6_mol_5.5_x,twz_5_probe_6_mol_5.5_y,twz_6_probe_6_mol_5.5_x,twz_6_probe_6_mol_5.5_y,twz_7_probe_6_mol_5.5_x,twz_7_probe_6_mol_5.5_y,twz_2_probe_0.1_mol_6_x,twz_2_probe_0.1_mol_6_y,twz_3_probe_0.1_mol_6_x,twz_3_probe_0.1_mol_6_y,twz_4_probe_0.1_mol_6_x,twz_4_probe_0.1_mol_6_y,twz_5_probe_0.1_mol_6_x,twz_5_probe_0.1_mol_6_y,twz_6_probe_0.1_mol_6_x,twz_6_probe_0.1_mol_6_y,twz_7_probe_0.1_mol_6_x,twz_7_probe_0.1_mol_6_y,twz_2_probe_3_mol_6_x,twz_2_probe_3_mol_6_y,twz_3_probe_3_mol_6_x,twz_3_probe_3_mol_6_y,twz_4_probe_3_mol_6_x,twz_4_probe_3_mol_6_y,twz_5_probe_3_mol_6_x,twz_5_probe_3_mol_6_y,twz_6_probe_3_mol_6_x,twz_6_probe_3_mol_6_y,twz_7_probe_3_mol_6_x,twz_7_probe_3_mol_6_y,twz_2_probe_6_mol_6_x,twz_2_probe_6_mol_6_y,twz_3_probe_6_mol_6_x,twz_3_probe_6_mol_6_y,twz_4_probe_6_mol_6_x,twz_4_probe_6_mol_6_y,twz_5_probe_6_mol_6_x,twz_5_probe_6_mol_6_y,twz_6_probe_6_mol_6_x,twz_6_probe_6_mol_6_y,twz_7_probe_6_mol_6_x,twz_7_probe_6_mol_6_y,twz_2_probe_0.1_mol_6.5_x,twz_2_probe_0.1_mol_6.5_y,twz_3_probe_0.1_mol_6.5_x,twz_3_probe_0.1_mol_6.5_y,twz_4_probe_0.1_mol_6.5_x,twz_4_probe_0.1_mol_6.5_y,twz_5_probe_0.1_mol_6.5_x,twz_5_probe_0.1_mol_6.5_y,twz_6_probe_0.1_mol_6.5_x,twz_6_probe_0.1_mol_6.5_y,twz_7_probe_0.1_mol_6.5_x,twz_7_probe_0.1_mol_6.5_y,twz_2_probe_3_mol_6.5_x,twz_2_probe_3_mol_6.5_y,twz_3_probe_3_mol_6.5_x,twz_3_probe_3_mol_6.5_y,twz_4_probe_3_mol_6.5_x,twz_4_probe_3_mol_6.5_y,twz_5_probe_3_mol_6.5_x,twz_5_probe_3_mol_6.5_y,twz_6_probe_3_mol_6.5_x,twz_6_probe_3_mol_6.5_y,twz_7_probe_3_mol_6.5_x,twz_7_probe_3_mol_6.5_y,twz_2_probe_6_mol_6.5_x,twz_2_probe_6_mol_6.5_y,twz_3_probe_6_mol_6.5_x,twz_3_probe_6_mol_6.5_y,twz_4_probe_6_mol_6.5_x,twz_4_probe_6_mol_6.5_y,twz_5_probe_6_mol_6.5_x,twz_5_probe_6_mol_6.5_y,twz_6_probe_6_mol_6.5_x,twz_6_probe_6_mol_6.5_y,twz_7_probe_6_mol_6.5_x,twz_7_probe_6_mol_6.5_y
91,-0.005200363913830822,5.325787503621576,-0.005200363913830822,10.886213315079734,-0.005200363913830822,8.637729443724439,-0.005200363913830822,11.852388060830616,-0.005200363913830822,11.496735285764553,-0.005200363913830822,4.975077668296771,-0.005200363913830822,5.064617261670944,-0.005200363913830822,9.856916895215624,-0.005200363913830822,-0.2845517308333384,-0.005200363913830822,5.672737884087345,-0.005200363913830822,9.43971306562023,-0.005200363913830822,3.5652528705874933,-0.005200363913830822,3.7264433968593287,-0.005200363913830822,9.232244581187237,0.3028426962151933,1.0987982571038275,0.006337208231528043,1.1132334123837793,-0.005200363913830822,9.50524136668937,-0.005200363913830822,2.9117402933760523,-0.005200363913830822,5.182818380284066,-0.005200363913830822,9.756213372911779,-0.005200363913830822,8.696109345307239,-0.005200363913830822,10.138546932295764,-0.005200363913830822,10.048295417769065,-0.005200363913830822,4.267825151703515,-0.005200363913830822,5.733459358554958,-0.005200363913830822,9.510816239004962,-0.005200363913830822,1.074143956755589,-0.005200363913830822,5.06831309723369,-0.005200363913830822,9.608603348696901,-0.005200363913830822,3.086776505582762,-0.005200363913830822,3.5570969074187944,-0.005200363913830822,8.403338961137973,-0.005200363913830822,-4.86386035138425,-0.005200363913830822,-0.4528855106584554,-0.005200363913830822,8.348860532298225,-0.005200363913830822,3.8871551954812356,-0.005200363913830822,4.230968413067278,-0.005200363913830822,8.958123174519766,-0.005200363913830822,8.99036832136745,-0.005200363913830822,10.165276213363855,-0.005200363913830822,8.78492556588521,-0.005200363913830822,3.6148697218096784,-0.005200363913830822,5.340443339365363,-0.005200363913830822,8.431477184575416,-0.005200363913830822,0.40754919586851895,-0.005200363913830822,4.783251064866978,-0.005200363913830822,8.499951808467493,-0.005200363913830822,3.246346113635313,-0.005200363913830822,3.619311062372946,-0.005200363913830822,6.5102339226658605,-0.005200363913830822,-6.1099575423363275,0.3028426962151933,5.902869299902215,-0.005200363913830822,8.216963866590277,-0.005200363913830822,3.375791678144438
92,-8.07167747704322e-06,5.653765598139083,-8.07167747704322e-06,10.381466463739402,-8.07167747704322e-06,8.506560189434198,-8.07167747704322e-06,11.645168206859628,-8.07167747704322e-06,11.236415358289445,-8.07167747704322e-06,4.826328158172544,-8.07167747704322e-06,4.916297530039258,-8.07167747704322e-06,9.430186905446321,-8.07167747704322e-06,0.33848875094608216,-8.07167747704322e-06,5.508805727164838,-8.07167747704322e-06,9.578660477940126,-8.07167747704322e-06,3.6309127718543426,-8.07167747704322e-06,4.2120291144116475,-8.07167747704322e-06,8.82801920356262,0.3084857166857901,1.6998444135079913,0.01432797115443994,0.8434194689814292,-8.07167747704322e-06,9.48649472607064,-8.07167747704322e-06,2.9386912866792136,-8.07167747704322e-06,5.317757282860753,-8.07167747704322e-06,9.74998566814915,-8.07167747704322e-06,8.597331443624077,-8.07167747704322e-06,10.384707703646992,-8.07167747704322e-06,9.956007834725678,-8.07167747704322e-06,4.147792057388753,-8.07167747704322e-06,5.620461119283851,-8.07167747704322e-06,9.395450556286933,-8.07167747704322e-06,1.3531344081404446,-8.07167747704322e-06,5.359650978437113,-8.07167747704322e-06,9.612471853956901,-8.07167747704322e-06,3.000564646413732,-8.07167747704322e-06,3.9431251892712424,-8.07167747704322e-06,8.290834643100352,-8.07167747704322e-06,-6.4299003201106375,-8.07167747704322e-06,0.42391016076598975,-8.07167747704322e-06,8.557117105261025,-8.07167747704322e-06,3.664667270216245,-8.07167747704322e-06,4.25170450218939,-8.07167747704322e-06,8.90693136280987,-8.07167747704322e-06,8.925113961407202,-8.07167747704322e-06,10.105661259655987,-8.07167747704322e-06,8.718685107212295,-8.07167747704322e-06,3.5238136623131675,-8.07167747704322e-06,5.257669810537069,-8.07167747704322e-06,8.297185123574858,-8.07167747704322e-06,0.9902964045305919,-8.07167747704322e-06,5.2172022122873996,-8.07167747704322e-06,8.580781852678932,-8.07167747704322e-06,3.057931360950731,-8.07167747704322e-06,3.6297646636991816,-8.07167747704322e-06,6.254745429485854,-8.07167747704322e-06,-5.806921315476541,0.3084857166857901,5.896139458706576,-8.07167747704322e-06,8.286465000051347,-8.07167747704322e-06,3.305483643513172
93,0.006337208231528043,5.606261959440977,0.006337208231528043,10.257775370265719,0.006337208231528043,8.28533332095733,0.006337208231528043,11.486754110384771,0.006337208231528043,10.887384495438862,0.006337208231528043,4.772759858149547,0.006337208231528043,5.219010057138563,0.006337208231528043,9.261083479215978,0.006337208231528043,0.12550948723176852,0.006337208231528043,5.653227298146053,0.006337208231528043,9.52856712543153,0.006337208231528043,3.4217437983060806,0.006337208231528043,4.4226745368248395,0.006337208231528043,8.656009762220798,0.31316253442932357,2.548988464854386,0.021819826165667185,1.1367588893718508,0.006337208231528043,9.317663037060864,0.006337208231528043,2.5444928824201103,0.006337208231528043,5.285645649146374,0.006337208231528043,9.758706518630174,0.006337208231528043,8.225516221582916,0.006337208231528043,10.25249614805344,0.006337208231528043,9.768374068810436,0.006337208231528043,3.8123323930364608,0.006337208231528043,5.606804272667749,0.006337208231528043,9.258464921628084,0.006337208231528043,1.1773371730176918,0.006337208231528043,5.430493563410455,0.006337208231528043,9.542860906575994,0.006337208231528043,2.837966029331361,0.006337208231528043,4.155612570493724,0.006337208231528043,8.148518216826384,0.006337208231528043,-6.643257883465317,0.006337208231528043,0.2436285607456026,0.006337208231528043,8.41608573771162,0.006337208231528043,3.5956402696125886,0.006337208231528043,4.400603996354669,0.006337208231528043,8.81131988510888,0.006337208231528043,8.632335099075876,0.006337208231528043,10.004388473867657,0.006337208231528043,8.850032158471507,0.006337208231528043,3.57743806544887,0.006337208231528043,5.125632628545338,0.006337208231528043,8.18718477075868,0.006337208231528043,0.8450335675775514,0.006337208231528043,5.813954594961463,0.006337208231528043,8.562489464072474,0.006337208231528043,3.0435857860565223,0.006337208231528043,4.335700839911235,0.006337208231528043,6.134888419468146,0.006337208231528043,-5.984987003443552,0.31316253442932357,5.802385419482076,0.006337208231528043,8.176412912741835,0.006337208231528043,3.175930036536452
94,0.01432797115443994,5.218167330163773,0.01432797115443994,10.345275753296015,0.01432797115443994,8.067498296956762,0.01432797115443994,11.546341717018164,0.01432797115443994,10.990899629131489,0.01432797115443994,4.6779170918461634,0.01432797115443994,5.610704978177912,0.01432797115443994,9.08332329021557,0.01432797115443994,1.477227514589825,0.01432797115443994,5.4234176315532965,0.01432797115443994,9.542198501684034,0.01432797115443994,3.4068974756255854,0.01432797115443994,4.768603644101604,0.01432797115443994,8.985054691516753,0.31842048809879936,2.848012272793297,0.03179409771020379,1.4442935641127848,0.01432797115443994,9.120142643392072,0.01432797115443994,2.7005518165223052,0.01432797115443994,5.31216265402118,0.01432797115443994,9.606682007081643,0.01432797115443994,8.281237868067002,0.01432797115443994,10.122162174030649,0.01432797115443994,9.695839515411574,0.01432797115443994,3.7202717366961138,0.01432797115443994,6.09709454191326,0.01432797115443994,9.132639839981044,0.01432797115443994,2.0631430032311853,0.01432797115443994,5.2576703854313305,0.01432797115443994,9.50267423775546,0.01432797115443994,2.7673524887926346,0.01432797115443994,3.8817719909431725,0.01432797115443994,7.8307703792912875,0.01432797115443994,-6.909525911588396,0.01432797115443994,0.025101183914755014,0.01432797115443994,8.2695701845414,0.01432797115443994,3.6997637446617704,0.01432797115443994,4.277655031916338,0.01432797115443994,8.798755948041515,0.01432797115443994,8.546674145739917,0.01432797115443994,9.930817405316532,0.01432797115443994,8.774267735027504,0.01432797115443994,3.512816980901101,0.01432797115443994,5.330326192347306,0.01432797115443994,8.133621535618284,0.01432797115443994,1.239678071424568,0.01432797115443994,5.703459406893405,0.01432797115443994,8.48874426895132,0.01432797115443994,3.002474955069767,0.01432797115443994,4.65006903317323,0.01432797115443994,5.718020361748193,0.01432797115443994,-5.837872460566701,0.31842048809879936,5.809015193564182,0.01432797115443994,8.086734588941372,0.01432797115443994,3.401451091549397
95,0.021819826165667185,5.096398604179921,0.021819826165667185,10.135762707490441,0.021819826165667185,7.843595389456274,0.021819826165667185,11.284952922554046,0.021819826165667185,10.527557141627117,0.021819826165667185,4.432600501191717,0.021819826165667185,5.79498405718563,0.021819826165667185,8.75534955888915,0.021819826165667185,1.5745826837542505,0.021819826165667185,5.786420158865621,0.021819826165667185,9.440762702751755,0.021819826165667185,3.4834406959337656,0.021819826165667185,5.923896232052562,0.021819826165667185,7.7640756390383405,0.3239062223817266,3.134408337412837,0.045168447503410175,1.2682468364969333,0.021819826165667185,9.262061134085592,0.021819826165667185,2.854987028862675,0.021819826165667185,5.33205727694086,0.021819826165667185,9.43476697711555,0.021819826165667185,8.100949343231319,0.021819826165667185,10.39326875291546,0.021819826165667185,9.343081774324277,0.021819826165667185,3.511169303090272,0.021819826165667185,6.145289620706872,0.021819826165667185,8.93807057412747,0.021819826165667185,2.203530913741898,0.021819826165667185,5.509751451251926,0.021819826165667185,9.407152058919396,0.021819826165667185,2.5241050442760766,0.021819826165667185,4.306119421576276,0.021819826165667185,6.943489015587191,0.021819826165667185,-7.185782104038469,0.021819826165667185,0.507593319872739,0.021819826165667185,8.346406690082405,0.021819826165667185,3.8426656993536383,0.021819826165667185,4.330870144553952,0.021819826165667185,8.664000926949052,0.021819826165667185,8.410326597572086,0.021819826165667185,10.609329741112566,0.021819826165667185,8.658833374373671,0.021819826165667185,3.3446680343163853,0.021819826165667185,5.2560330065670655,0.021819826165667185,7.880434242285227,0.021819826165667185,1.2123301394654122,0.021819826165667185,5.549149846349378,0.021819826165667185,8.44332014028686,0.021819826165667185,2.9558940315834468,0.021819826165667185,4.306745397969007,0.021819826165667185,4.724061787993154,0.021819826165667185,-6.065094398430889,0.3239062223817266,5.705613575809291,0.021819826165667185,8.001319947327227,0.021819826165667185,3.3765787904942957
96,0.03179409771020379,5.245760758190795,0.03179409771020379,9.976703909142826,0.03179409771020379,7.299586087812984,0.03179409771020379,11.335100698707315,0.03179409771020379,10.62413878394069,0.03179409771020379,4.17198436404795,0.03179409771020379,5.5439960899943515,0.03179409771020379,8.462615661827167,0.03179409771020379,1.2937685038842117,0.03179409771020379,5.535371669314002,0.03179409771020379,9.215540002804193,0.03179409771020379,3.216116703372266,0.03179409771020379,5.98214183701814,0.03179409771020379,7.527003538871927,0.3288327388380781,3.0764269533888267,0.059638466267525794,1.033209523836432,0.03179409771020379,9.378156071847723,0.03179409771020379,2.8568292420284838,0.03179409771020379,5.448509195862053,0.03179409771020379,9.46578656684354,0.03179409771020379,7.84704811528304,0.03179409771020379,10.994966500076249,0.03179409771020379,9.215255110462097,0.03179409771020379,3.2913205112090993,0.03179409771020379,5.944056554170984,0.03179409771020379,8.697938212572605,0.03179409771020379,1.974440844253074,0.03179409771020379,5.304026940673074,0.03179409771020379,9.228971065919323,0.03179409771020379,2.2972805204902795,0.03179409771020379,4.091190607294544,0.03179409771020379,6.747896944493499,0.03179409771020379,-5.9653168806228525,0.03179409771020379,0.40860481029218243,0.03179409771020379,8.578788498676461,0.03179409771020379,3.8334177623058006,0.03179409771020379,4.621449734208838,0.03179409771020379,8.4418077231955,0.03179409771020379,8.2723801272115,0.03179409771020379,11.014146565573029,0.03179409771020379,8.676106716881957,0.03179409771020379,3.1709217913046155,0.03179409771020379,5.095794667928557,0.03179409771020379,7.794126763887898,0.03179409771020379,1.0235143431274591,0.03179409771020379,5.390983008601296,0.03179409771020379,8.305606840266007,0.03179409771020379,2.779400264091554,0.03179409771020379,4.485137038845466,0.03179409771020379,4.56006392856498,0.03179409771020379,-4.889208120558118,0.3288327388380781,5.6888132764741,0.03179409771020379,8.06888746106906,0.03179409771020379,3.340522113473216
97,0.045168447503410175,5.084844334383606,0.045168447503410175,9.616595668810724,0.045168447503410175,6.900795642800669,0.045168447503410175,11.27639611234455,0.045168447503410175,10.484628961683104,0.045168447503410175,4.231185104994864,0.045168447503410175,5.384266679239311,0.045168447503410175,8.24051459092011,0.045168447503410175,1.1171226681409347,0.045168447503410175,5.982085150149176,0.045168447503410175,9.026029929604375,0.045168447503410175,3.0471220482914503,0.045168447503410175,5.824156299858869,0.045168447503410175,6.619576383878979,0.33268421840868756,3.0120545453438257,0.07413265950193022,1.3138545400761514,0.045168447503410175,9.376918227456462,0.045168447503410175,2.7507789238024145,0.045168447503410175,5.3150267528350215,0.045168447503410175,9.416877042370158,0.045168447503410175,7.637999098285782,0.045168447503410175,11.089987812006465,0.045168447503410175,9.096764776309968,0.045168447503410175,3.2857407717192295,0.045168447503410175,5.81254645016466,0.045168447503410175,8.240981201758972,0.045168447503410175,1.8271311848044882,0.045168447503410175,5.593171114276285,0.045168447503410175,8.982319196083992,0.045168447503410175,2.151255802390289,0.045168447503410175,3.9523058704788983,0.045168447503410175,6.619586223435463,0.045168447503410175,-5.960910317359829,0.045168447503410175,0.25506293215043574,0.045168447503410175,8.202806717738609,0.045168447503410175,3.831683834477674,0.045168447503410175,4.511302510724289,0.045168447503410175,8.430625501242602,0.045168447503410175,8.180478564749954,0.045168447503410175,10.929443056390681,0.045168447503410175,8.582097523493625,0.045168447503410175,3.310634861698554,0.045168447503410175,4.987535395224815,0.045168447503410175,7.432470879049607,0.045168447503410175,0.8990468972730313,0.045168447503410175,5.866369083400186,0.045168447503410175,8.105937357657934,0.045168447503410175,2.661921458696504,0.045168447503410175,4.3744472741818035,0.045168447503410175,4.186268197865421,0.045168447503410175,-4.328852950769959,0.33268421840868756,5.295050238713042,0.045168447503410175,7.505385737016698,0.045168447503410175,3.2268621450007635
98,0.059638466267525794,4.996014635837903,0.059638466267525794,9.406283581727344,0.059638466267525794,6.6927569079405345,0.059638466267525794,11.089331006610896,0.059638466267525794,10.293768666994682,0.059638466267525794,4.047005585994944,0.059638466267525794,5.168958744125914,0.059638466267525794,7.452512502330345,0.059638466267525794,1.2622322043684184,0.059638466267525794,6.272703298969439,0.059638466267525794,9.131604721053213,0.059638466267525794,3.1434139726382755,0.059638466267525794,6.423498245513458,0.059638466267525794,6.4101896766706,0.3364866172796612,2.967414735669361,0.08777647091785497,2.8001645597461002,0.059638466267525794,9.180748326856618,0.059638466267525794,2.522847853675639,0.059638466267525794,5.117038115136256,0.059638466267525794,9.394419638162766,0.059638466267525794,7.465561285357751,0.059638466267525794,10.934096466593994,0.059638466267525794,8.931319286041708,0.059638466267525794,3.0452207457417666,0.059638466267525794,5.631358668610338,0.059638466267525794,7.758167138076064,0.059638466267525794,2.1162668923603327,0.059638466267525794,5.762915888226506,0.059638466267525794,8.937043661673084,0.059638466267525794,1.9361250270238042,0.059638466267525794,4.585745663831633,0.059638466267525794,6.442266837319151,0.059638466267525794,-6.198531979817479,0.059638466267525794,0.04723638432970059,0.059638466267525794,8.033076205356116,0.059638466267525794,3.6410011554478836,0.059638466267525794,4.5786512206108885,0.059638466267525794,8.369000680133297,0.059638466267525794,8.042708300436198,0.059638466267525794,10.804849443403041,0.059638466267525794,8.446252345153663,0.059638466267525794,3.313584695885295,0.059638466267525794,4.834460350155678,0.059638466267525794,7.178032576415418,0.059638466267525794,1.0483684290930215,0.059638466267525794,6.425116498966967,0.059638466267525794,8.108618893093695,0.059638466267525794,2.818728562334899,0.059638466267525794,4.829968461157241,0.059638466267525794,4.029352427130008,0.059638466267525794,-4.526584375078322,0.3364866172796612,5.021719732963944,0.059638466267525794,7.364379540470713,0.059638466267525794,3.0653476393318186
99,0.07413265950193022,5.240758007668052,0.07413265950193022,9.6166431205078,0.07413265950193022,6.434417355508871,0.07413265950193022,11.502875660239539,0.07413265950193022,10.31471224998749,0.07413265950193022,4.306743079706842,0.07413265950193022,5.075143740998066,0.07413265950193022,7.366085001325676,0.07413265950193022,0.7551675439503122,0.07413265950193022,6.522218916715121,0.07413265950193022,9.054273598433932,0.07413265950193022,2.9203552446051524,0.07413265950193022,6.709497975309727,0.07413265950193022,6.320390167426616,0.34155155430790624,2.9045042421729677,0.09939548961493803,3.4229844539275676,0.07413265950193022,9.099911824433518,0.07413265950193022,2.544603432542795,0.07413265950193022,5.1201231890818555,0.07413265950193022,9.417498513310031,0.07413265950193022,6.959262449494129,0.07413265950193022,11.059984386465526,0.07413265950193022,8.871318610874502,0.07413265950193022,2.8546345442852785,0.07413265950193022,5.560682323566694,0.07413265950193022,7.694371210026026,0.07413265950193022,2.1039314786141055,0.07413265950193022,6.239333888644194,0.07413265950193022,8.922440384982009,0.07413265950193022,2.2031544189165952,0.07413265950193022,5.190796483547934,0.07413265950193022,6.374213853252461,0.07413265950193022,-5.311076627148828,0.07413265950193022,0.713413171927288,0.07413265950193022,7.970169632904091,0.07413265950193022,3.649252660085755,0.07413265950193022,4.59545916851166,0.07413265950193022,8.228725814592753,0.07413265950193022,7.879354273398208,0.07413265950193022,11.026621659454706,0.07413265950193022,8.40632518740802,0.07413265950193022,3.328367309128604,0.07413265950193022,4.782848719935628,0.07413265950193022,7.134002613469514,0.07413265950193022,0.8257784577303824,0.07413265950193022,7.069266271707671,0.07413265950193022,8.119440305706156,0.07413265950193022,2.739020688518284,0.07413265950193022,4.77834229927164,0.07413265950193022,3.9751362002503163,0.07413265950193022,-3.9403223000863425,0.34155155430790624,4.8736012632636925,0.07413265950193022,7.320952426740711,0.07413265950193022,2.983891212337156
100,0.08777647091785497,5.1744122974999405,0.08777647091785497,9.390936677386769,0.08777647091785497,6.789693541182426,0.08777647091785497,11.67739457578019,0.08777647091785497,10.317215621265907,0.08777647091785497,4.211697960967744,0.08777647091785497,5.008146089619419,0.08777647091785497,7.279661523230869,0.08777647091785497,1.1157669665170162,0.08777647091785497,7.617967497538552,0.08777647091785497,9.112394305789884,0.08777647091785497,2.8971446981746776,0.08777647091785497,6.648933965786757,0.08777647091785497,6.258294433491285,0.3483082117819123,2.88730758742076,0.10913990087189186,3.8618553158963107,0.08777647091785497,9.048757688406324,0.08777647091785497,2.4676442993114547,0.08777647091785497,5.079637810724985,0.08777647091785497,9.54164725580885,0.08777647091785497,6.926016850051659,0.08777647091785497,11.34692618399617,0.08777647091785497,8.874092916518453,0.08777647091785497,2.702995880905777,0.08777647091785497,5.521931207971239,0.08777647091785497,7.6511698408698114,0.08777647091785497,2.0553104993222675,0.08777647091785497,7.848952444151559,0.08777647091785497,9.327065428383728,0.08777647091785497,1.969056404880924,0.08777647091785497,5.150589310892022,0.08777647091785497,6.338665207715467,0.08777647091785497,-5.272626163605889,0.08777647091785497,0.8372333076684891,0.08777647091785497,7.940903473555357,0.08777647091785497,3.602977194120585,0.08777647091785497,4.5792436594272425,0.08777647091785497,8.444383173647346,0.08777647091785497,7.876065830278394,0.08777647091785497,11.361943178428824,0.08777647091785497,8.37591710936233,0.08777647091785497,3.4540865726271566,0.08777647091785497,4.767370870555606,0.08777647091785497,6.975017239915159,0.08777647091785497,1.31430857218728,0.08777647091785497,8.26412236075209,0.08777647091785497,8.21991777859147,0.08777647091785497,2.7283077404492904,0.08777647091785497,4.762846710348982,0.08777647091785497,3.956478787367525,0.08777647091785497,-3.6458647841342775,0.3483082117819123,4.854422573545247,0.08777647091785497,7.315465832560644,0.08777647091785497,2.961331759670336
101,0.09939548961493803,5.482814582074349,0.09939548961493803,9.47120965017599,0.09939548961493803,7.654100045196951,0.09939548961493803,11.686277096421092,0.09939548961493803,10.13726689945884,0.09939548961493803,3.842119690214925,0.09939548961493803,5.725376125064243,0.09939548961493803,6.927491794094116,0.09939548961493803,1.7442035225141053,0.09939548961493803,8.405580428268726,0.09939548961493803,8.937213814224787,0.09939548961493803,2.9082949302730987,0.09939548961493803,6.659115207750848,0.09939548961493803,5.142135102808207,0.3550319952752789,3.686414036130146,0.11775531453537554,3.661720985866023,0.09939548961493803,9.025150963453607,0.09939548961493803,2.553483543622401,0.09939548961493803,5.217829271516241,0.09939548961493803,9.544205427769024,0.09939548961493803,6.803885351801777,0.09939548961493803,11.354166202100888,0.09939548961493803,8.96481129755765,0.09939548961493803,2.5739901372020713,0.09939548961493803,5.6276482585646335,0.09939548961493803,7.385321558213036,0.09939548961493803,2.3810361740790618,0.09939548961493803,8.414666051789117,0.09939548961493803,9.10713132757609,0.09939548961493803,1.9787184842073067,0.09939548961493803,5.159429682553597,0.09939548961493803,5.306167962775165,0.09939548961493803,-5.2610937449655735,0.09939548961493803,0.5391148453591926,0.09939548961493803,7.839781590019588,0.09939548961493803,3.5279656528099723,0.09939548961493803,4.81579310791641,0.09939548961493803,8.428609407911376,0.09939548961493803,7.8316409187492795,0.09939548961493803,11.367451464057483,0.09939548961493803,8.512785659721539,0.09939548961493803,3.366586984118416,0.09939548961493803,5.164318528936655,0.09939548961493803,6.714928950028026,0.09939548961493803,1.5516941433953264,0.09939548961493803,8.812622218766718,0.09939548961493803,8.352341265951894,0.09939548961493803,2.7360458708176147,0.09939548961493803,4.770059371921185,0.09939548961493803,3.1816700393135005,0.09939548961493803,-3.6364803698597292,0.469776734286908,10.753759746020753,0.09939548961493803,7.049026373080366,0.09939548961493803,2.9810238417055364
102,0.10913990087189186,5.473899975874397,0.10913990087189186,9.591176817602797,0.10913990087189186,7.644321896945256,0.10913990087189186,11.674895310829735,0.10913990087189186,9.980453309584902,0.10913990087189186,3.746696865340592,0.10913990087189186,5.898208605643817,0.10913990087189186,6.918002625246834,0.10913990087189186,1.7367757995083806,0.10913990087189186,8.515148586610652,0.10913990087189186,8.902638309062,0.10913990087189186,2.8363591595020545,0.10913990087189186,7.287351206514458,0.10913990087189186,5.133355988261231,0.36452778222496346,4.369979214581134,0.12531949987977337,4.80931572537828,0.10913990087189186,9.282595703091518,0.10913990087189186,2.001709686772335,0.10913990087189186,5.206359372398086,0.10913990087189186,9.515168797613,0.10913990087189186,6.791784662239435,0.10913990087189186,11.340255820110649,0.10913990087189186,9.085209643333489,0.10913990087189186,2.434142988277977,0.10913990087189186,5.874560491072183,0.10913990087189186,7.372989625627533,0.10913990087189186,2.3706944960876513,0.10913990087189186,8.841369996649634,0.10913990087189186,9.14463941012269,0.10913990087189186,2.0393134543024702,0.10913990087189186,5.520456838705097,0.10913990087189186,5.294662930471612,0.10913990087189186,-4.84023852424385,0.10913990087189186,1.422611321851824,0.10913990087189186,8.093397860438202,0.10913990087189186,3.155220174477824,0.10913990087189186,4.801822422381778,0.10913990087189186,8.39164791767531,0.10913990087189186,7.8164708002287355,0.10913990087189186,11.350875118145526,0.10913990087189186,8.601004473745366,0.10913990087189186,3.158833701952887,0.10913990087189186,5.573033299066445,0.10913990087189186,6.70020295908124,0.10913990087189186,1.5390216228255162,0.10913990087189186,9.504206859622501,0.10913990087189186,8.400377489606413,0.10913990087189186,2.8170896856120127,0.10913990087189186,5.230135903759312,0.10913990087189186,3.16834926094741,0.10913990087189186,-3.448890919699767,0.4865188869926679,11.534787785147342,0.10913990087189186,7.088400167537298,0.10913990087189186,2.629426724905319
